"label","label_name","board","post_id","comment_id","depth","title","post","comment"
"i","Informative","익게2","2023375","13054487","1","국무총리가 삼전파업 긴급조정권 쓸수있다 발언했네","하닉드가자~ ㅋㅋㅋㅋㅋ","지들이 만들고 지들이 뒤집는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"i","Informative","익게2","2023375","13054506","1","국무총리가 삼전파업 긴급조정권 쓸수있다 발언했네","하닉드가자~ ㅋㅋㅋㅋㅋ","ㅋㅋㅋㅋㅋㅋ 하"
"i","Informative","익게2","2023375","13054549","1","국무총리가 삼전파업 긴급조정권 쓸수있다 발언했네","하닉드가자~ ㅋㅋㅋㅋㅋ","지들이 망쳐놓고 뒤늦게 수습중이네 ㅋㅋ"
"i","Informative","익게2","2023375","13054599","0","국무총리가 삼전파업 긴급조정권 쓸수있다 발언했네","하닉드가자~ ㅋㅋㅋㅋㅋ","긴급조정권쓰면 어차피 노사관계 나락가서 태업이고 내년에 또 파업하면됨"
"i","Informative","익게2","2023363","13054394","0","입사면접 3일 남았는데 여친이랑 헤어질 위기","싸우고나서 면접 끝나고 연락하자고 2일동안 연락을 안 봅니다..
헤어지자고 얘기할 것 같아 불안해서 집중이 안 되는데
당장 만나서 얘기하기 vs 그냥 면접 이후에 얘기하기
뭐가 더 나을까요..","당장 만남-잘 해결함-면접 준비에 집중 가능 당장 만남-헤어짐-면접 준비에 집중 불가 면접 후 만나기로 결정-면접 준비에 집중 불가 저라면 당장 만날 듯 면접 준비에 집중할 수 있게 될 가능성이 있으니"
"i","Informative","익게2","2023363","13054401","1","입사면접 3일 남았는데 여친이랑 헤어질 위기","싸우고나서 면접 끝나고 연락하자고 2일동안 연락을 안 봅니다..
헤어지자고 얘기할 것 같아 불안해서 집중이 안 되는데
당장 만나서 얘기하기 vs 그냥 면접 이후에 얘기하기
뭐가 더 나을까요..","생각해보면 당장 만나서 혹여나 헤어지게 되더라도 '어차피 결론이 난 것이니 지금은 면접 준비에나 집중하자'고 마인드 컨트롤 할 수도 있을 것 같아요 지금 계속 상상의 나래 펼치면서 불안해하는 것보다는 훨씬 나을 듯"
"i","Informative","익게2","2023363","13054400","0","입사면접 3일 남았는데 여친이랑 헤어질 위기","싸우고나서 면접 끝나고 연락하자고 2일동안 연락을 안 봅니다..
헤어지자고 얘기할 것 같아 불안해서 집중이 안 되는데
당장 만나서 얘기하기 vs 그냥 면접 이후에 얘기하기
뭐가 더 나을까요..","누가봐도 면접 끝나고 차려고 각잡는거네 ㅠ"
"i","Informative","익게2","2023363","13054408","0","입사면접 3일 남았는데 여친이랑 헤어질 위기","싸우고나서 면접 끝나고 연락하자고 2일동안 연락을 안 봅니다..
헤어지자고 얘기할 것 같아 불안해서 집중이 안 되는데
당장 만나서 얘기하기 vs 그냥 면접 이후에 얘기하기
뭐가 더 나을까요..","님은 이미 차인 상태임..."
"i","Informative","익게2","2023363","13054482","1","입사면접 3일 남았는데 여친이랑 헤어질 위기","싸우고나서 면접 끝나고 연락하자고 2일동안 연락을 안 봅니다..
헤어지자고 얘기할 것 같아 불안해서 집중이 안 되는데
당장 만나서 얘기하기 vs 그냥 면접 이후에 얘기하기
뭐가 더 나을까요..","넌 이미 죽어있다 ㄷㄷㄷㄷ"
"i","Informative","익게2","2023361","13054376","0","와 야구선수들도 야구학원을다니네","ㄷㄷ","고등학교나 대학교? 프로는 팀에 코치잇자나 개인 훈련이라든지"
"i","Informative","익게2","2023361","13054440","0","와 야구선수들도 야구학원을다니네","ㄷㄷ","배움엔 끝이 없다"
"i","Informative","익게2","2023361","13054528","0","와 야구선수들도 야구학원을다니네","ㄷㄷ","가수도 보컬학원 가는데 정승환 박재정 이런애들도"
"i","Informative","익게2","2023361","13054585","0","와 야구선수들도 야구학원을다니네","ㄷㄷ","사설 열심히 다녀야지 ㅇㅇ 프로팀에서 디자인 만져줄 능력 없어서"
"i","Informative","익게2","2023356","13054336","0","하 시 혼자 살다 죽겟노 ㅋㅋㅋㅋㅋ","샤갈!!!!!!","샤갈 작품이나 보러가라"
"s","Supportive","익게2","2023356","13054340","0","하 시 혼자 살다 죽겟노 ㅋㅋㅋㅋㅋ","샤갈!!!!!!","힘내다미야"
"i","Informative","익게2","2023356","13054364","0","하 시 혼자 살다 죽겟노 ㅋㅋㅋㅋㅋ","샤갈!!!!!!","넌 그래아겟다"
"i","Informative","익게2","2023355","13054342","0","아이폰 17 사보려는데 셀룰러이슈","아직도 있음?","이제 없음"
"i","Informative","익게2","2023355","13054352","0","아이폰 17 사보려는데 셀룰러이슈","아직도 있음?","없음 그냥저냥 쓰기 좋은듯"
"c","Critical","익게2","2023355","13054381","0","아이폰 17 사보려는데 셀룰러이슈","아직도 있음?","나 얼마전까지 있었는데 최근패치로 개선됨"
"i","Informative","익게2","2023353","13054317","0","나홍진 호프가 칸에서 뭐라도 받으면 좋겠네","재밋을 것 같음","나도 호프 기대중. 아 근데 지금 박찬욱 감독이 심사위원장이라, 이게 한국 사람이라 오히려 디메릿 있을 것 같기도. 괜히 한국사람 뽑기 좀 그렇거나 그럴 수도 있지 않을까"
"i","Informative","익게2","2023353","13054365","1","나홍진 호프가 칸에서 뭐라도 받으면 좋겠네","재밋을 것 같음","나도 이게 심사위원단 사이에서 영향이 없진 않을거라, 근데 오히려 황종말고 적당한 상 하나 받는 데에는 이점일수도 있을것 같음. 심사위원상or각본상 정도 가능하지 않을까? 감독상이나 더 위쪽은 사실 나홍진이 칸 쪽 위상이 애매해서 좀 힘들것 같구. 그냥 사견으로ㅎㅎ"
"i","Informative","익게2","2023353","13054386","1","나홍진 호프가 칸에서 뭐라도 받으면 좋겠네","재밋을 것 같음","어설픈 상이나 받겠지 더구나 외계인영화인데 아카데미도 아니고 칸에서는 좀"
"i","Informative","익게2","2023353","13054566","2","나홍진 호프가 칸에서 뭐라도 받으면 좋겠네","재밋을 것 같음","근데 또 그 안에 사회적 메시지 담았으면 모를지도? 사실 요즘 칸은 이슈 담으면 밀어주잖아"
"i","Informative","익게2","2023350","13054278","0","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","그건 구라같네 뭔어플인지는 몰라도 과금요소있는거보니까 어떤앱들인지 대충짐작가는데 십만원정도 쓰면 대화까지는 당연히 가능함 만남까지 안될수도있지만"
"c","Critical","익게2","2023350","13054282","0","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","그정도면 어플 프로필에 업로드한 니 와꾸문제임"
"i","Informative","익게2","2023350","13054286","1","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","걍 주작임 와꾸 개박살나도 10만원이나 과금하면 대화는 무조건 가능함 어플만드는 회사들이 ㅈ으로 보이노 AI든 알바든 뭐든간에 대화까진 시켜준다 그렇게 감질나게해야 계속 결제하니까"
"i","Informative","익게2","2023350","13054287","1","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","그러다가 가끔 알바돌린거 들켜서 뉴스뜨고 그러는거임 한국에서도 몇번이나 적발됨"
"i","Informative","익게2","2023350","13054295","0","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","아니 진짜로 단한명하고도 대화를 안해봤다고? 싹다 상향지원한거아님?"
"i","Informative","익게2","2023350","13054319","0","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","자만추하자"
"i","Informative","익게2","2023350","13054445","2","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","어플이 더 어렵다"
"i","Informative","익게2","2023350","13054321","0","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","눈물나노.."
"c","Critical","익게2","2023350","13054385","0","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","광기 캡쳐 개웃기네 내려도 내려도 끝이 없노"
"c","Critical","익게2","2023350","13054442","0","소개팅어플 다 삭제했다","돈만 십만원 쓰고 대화도 못 해봤네 ㅠㅠ","원래 소개팅어플은 잘생긴놈만 하는거임"
"i","Informative","익게2","2023348","13054273","0","선의의 거짓말 잘하는사람이 좋음","어차피 팩폭은 걍 AI한테 팩폭해달라하면 신랄하게 팩폭해주고
익명커뮤에 글쓰면 알아서 팩폭 잘박아서
주변사람들은 걍 좋게좋게 말하는사람이 좋더라
괜히 어줍잖게 나는 거짓말따윈안한다, 나는 솔직한 인간이다
이런애들 죄다 분위기파악못하고 사회성박살난애들임
애초에 친구들끼리 뭐 얘기할때 선의의거짓말없으면 제대로 안돌아감
주변에 모든걸 다갖춘 육각형친구가 얼마나 되겠음
결국 뭔가 부족한게 있는 사람들인데
거기다대고 팩폭박아버리면 기분나쁠일밖에없지
뭐 굳이 따지고보면 선의의거짓말이라는 말도 좀 이상하긴하네
걍 좋게좋게 말해주는 사람","f일수록 선의의 거짓말 잘하는 타입이겠지?"
"i","Informative","익게2","2023348","13054280","0","선의의 거짓말 잘하는사람이 좋음","어차피 팩폭은 걍 AI한테 팩폭해달라하면 신랄하게 팩폭해주고
익명커뮤에 글쓰면 알아서 팩폭 잘박아서
주변사람들은 걍 좋게좋게 말하는사람이 좋더라
괜히 어줍잖게 나는 거짓말따윈안한다, 나는 솔직한 인간이다
이런애들 죄다 분위기파악못하고 사회성박살난애들임
애초에 친구들끼리 뭐 얘기할때 선의의거짓말없으면 제대로 안돌아감
주변에 모든걸 다갖춘 육각형친구가 얼마나 되겠음
결국 뭔가 부족한게 있는 사람들인데
거기다대고 팩폭박아버리면 기분나쁠일밖에없지
뭐 굳이 따지고보면 선의의거짓말이라는 말도 좀 이상하긴하네
걍 좋게좋게 말해주는 사람","하면 안되는 타이밍만 알고 하는 거면 선의의 거짓말은 해서 나쁠 거 없지"
"i","Informative","익게2","2023348","13054312","0","선의의 거짓말 잘하는사람이 좋음","어차피 팩폭은 걍 AI한테 팩폭해달라하면 신랄하게 팩폭해주고
익명커뮤에 글쓰면 알아서 팩폭 잘박아서
주변사람들은 걍 좋게좋게 말하는사람이 좋더라
괜히 어줍잖게 나는 거짓말따윈안한다, 나는 솔직한 인간이다
이런애들 죄다 분위기파악못하고 사회성박살난애들임
애초에 친구들끼리 뭐 얘기할때 선의의거짓말없으면 제대로 안돌아감
주변에 모든걸 다갖춘 육각형친구가 얼마나 되겠음
결국 뭔가 부족한게 있는 사람들인데
거기다대고 팩폭박아버리면 기분나쁠일밖에없지
뭐 굳이 따지고보면 선의의거짓말이라는 말도 좀 이상하긴하네
걍 좋게좋게 말해주는 사람","나랑 다르네. 나는 확실하게 이야기하면 되는데 굳이 돌려서 이야기하거나 함축적으로 이야기하는 사람들 하고 있으면 머리 아파서 걍 내 맘대로 함. 그러면 또 자기 말 안들었다고 꿍하게 있는거 보면 피곤하더라... 내 친구들도 돌려서 이야기 하는 애들 없고 직설적으로 이야기하는데 그걸로 상처 받는 애들 없음. 솔직히 왜 상처 받는다는지가 이해가 안되기도 하고"
"i","Informative","익게2","2023348","13054334","1","선의의 거짓말 잘하는사람이 좋음","어차피 팩폭은 걍 AI한테 팩폭해달라하면 신랄하게 팩폭해주고
익명커뮤에 글쓰면 알아서 팩폭 잘박아서
주변사람들은 걍 좋게좋게 말하는사람이 좋더라
괜히 어줍잖게 나는 거짓말따윈안한다, 나는 솔직한 인간이다
이런애들 죄다 분위기파악못하고 사회성박살난애들임
애초에 친구들끼리 뭐 얘기할때 선의의거짓말없으면 제대로 안돌아감
주변에 모든걸 다갖춘 육각형친구가 얼마나 되겠음
결국 뭔가 부족한게 있는 사람들인데
거기다대고 팩폭박아버리면 기분나쁠일밖에없지
뭐 굳이 따지고보면 선의의거짓말이라는 말도 좀 이상하긴하네
걍 좋게좋게 말해주는 사람","예를 들어 내가 옷을 삼. 어떠냐고 안 물어봤어. 근데 친구가 옷 샀네? 까지만 하면 되는데 너한테 안어울려 <=이런말 굳이 할 필요 없잖아 이 옷 어때? 하고 물어봤다면 새로 샀네? 근데 이것보단 b가 어울리는 것 같아! 해도 되지. 선물할 때도 와 고마워! 여기까지만 하고 속으로 아 별로네 생각해도 되는거 마음써서 준 선물에 근데 요새 이런거 누가하냐? 이러면 싸가지가 되는거고... 고민얘기할 때도 힘들었겠다. 근데 이렇게 하면 더 좋았을 것 같아! 하면될걸 엥 니가 잘 못해서 그런거네부터 나오면 걍 노답싸가지라고 생각해요 솔직하게 말하면서도 예의차릴 수 있는데 말이 아 다르고 어 다르다는걸 모르면 곤란하더라고요"
"i","Informative","익게2","2023344","13054248","0","교수님들은 수업 때만 학교 오심?","걍 연구를 연구실 말고 다른 곳에서 하시고 학교는 수업 있을 때만 오시는 분들도 많음?
그리고 방학 때는 교수님들도 대부분 학교 안 나오심?","아닝 학교에 자주 계시지 행정이나 연구실 챙길일 많은데 근데 방학 때는 외부 일정도 더 많아질수잇어서 없을수 도 잇긴함"
"i","Informative","익게2","2023344","13054250","0","교수님들은 수업 때만 학교 오심?","걍 연구를 연구실 말고 다른 곳에서 하시고 학교는 수업 있을 때만 오시는 분들도 많음?
그리고 방학 때는 교수님들도 대부분 학교 안 나오심?","교바교 랩바랩 보통 연구실에 계심"
"i","Informative","익게2","2023344","13054309","0","교수님들은 수업 때만 학교 오심?","걍 연구를 연구실 말고 다른 곳에서 하시고 학교는 수업 있을 때만 오시는 분들도 많음?
그리고 방학 때는 교수님들도 대부분 학교 안 나오심?","과바과도 심함."
"i","Informative","익게2","2023344","13054488","0","교수님들은 수업 때만 학교 오심?","걍 연구를 연구실 말고 다른 곳에서 하시고 학교는 수업 있을 때만 오시는 분들도 많음?
그리고 방학 때는 교수님들도 대부분 학교 안 나오심?","공대는 출장이나 평가가 많아서 주1회는 나가시는듯"
"i","Informative","익게2","2023342","13054241","0","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","그래서 레딧이나 블라만 봐도 피닉스 TSMC는 미국에서 딱히 선호되는 직장은 아닌데.. 엔비디아가면 신입 연 30만불받는데 왜 TSMC가서 빡세게 저가로 구르겠어"
"i","Informative","익게2","2023342","13054256","0","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","반대로 그돈 받는이유가 있는 사람들이 가겠지...ㅋㅋㅋ"
"i","Informative","익게2","2023342","13054275","1","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","삼성 직원들이 그 돈 받는 이유가 있겠구나.."
"i","Informative","익게2","2023342","13054279","2","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","에겐전자라 노조도 없이 살았으니 회사가 주는대로 받았었지 ㅋㅋㅋ"
"i","Informative","익게2","2023342","13054262","0","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","해외 공장 못 짓게 하는 법 만들면 됨"
"i","Informative","익게2","2023342","13054755","1","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","형법 바뀌어서 해외로 기술 이전 함부로 하면 간첩임"
"i","Informative","익게2","2023342","13054339","0","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","반도체가 미국 빅테크들 만큼 고부가가치 산업도 아닌데도 한국에서는 직원들한테 돈 퍼줘야 한다면 당연히 미국으로 이전하겠지"
"i","Informative","익게2","2023342","13054586","0","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","파운드리랑 메모리 차이를 모르는건 아니지?"
"i","Informative","익게2","2023342","13054748","0","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","미국 노조 한번 만들면 힘 존나 쎔"
"i","Informative","익게2","2023342","13054751","1","충격적인 미국 TSMC 임금 수준","TSMC 직원들의 평균 임금 6만달러 수준
엔지니어급 8만달러에서 12만 달러 수준
12시간 교대 근무
현재 4나노 기반의 블랙웰을 양산하고 있으며 품질과 수율은 대만수준으로 나오고 있음
한국 기업이 보너스로 10억  15 억주는 거보다
진짜 미국에 공장짓는게 더 나은 세상이 되버린거잖아?
그리고 미국은 IT기업에 노조도 없고
10만달러 넘는 사람은 52시간제처럼 근무시간에 제한이 있는것도 아니고
야근 수당은 미국에서는 인정하지 않음
해고는 당연히 언제든지 가능함
이 정도면 한국 반도체 기업이 미국에 돈싸들고 공장짓는게 맞는거 같음
그리고 어차피 한국 메모리 회사들이 엄청난 수익을 거두면 트럼프가 가만 있을 사람이 아님
애초에 트럼프는 전세계 반도체의 절반을 미국에서 짓기로 하기로했고
한국은 용수, 용지, 전기 문제로 더 이상 반도체 공장을 짓기 힘듬
당장 용인에 짓고 있는 공장들은 용수 문제와 전기 문제로 공장을 완성해도 문제라고 하고 있음
조만간 테일러 팹 더 늘어날듯","한 100년 전엔 사측이 고용한 용병들이랑 총격전 하고 50년 전까지 마피아랑 연 닿아서 대통령이 직접 조지다 기업들 기겁해서 죄다 오프쇼어링한 게 미국 제조업 파멸 기원인데 ㅋㅋ"
"i","Informative","익게2","2023339","13054218","0","석사 학점 4.05/4.3이면 어때?","괜찮은거 맞냐
하.. 실수를 좀 해서","머 석사학점은 별루 안 중요한거알자나"
"i","Informative","익게2","2023339","13054223","0","석사 학점 4.05/4.3이면 어때?","괜찮은거 맞냐
하.. 실수를 좀 해서","대학원 학점 아무도 신경 안쓸듯"
"s","Supportive","익게2","2023339","13054225","0","석사 학점 4.05/4.3이면 어때?","괜찮은거 맞냐
하.. 실수를 좀 해서","괜찮다. 점수 안준 교수 잘못이다 솔까"
"i","Informative","익게2","2023339","13054252","1","석사 학점 4.05/4.3이면 어때?","괜찮은거 맞냐
하.. 실수를 좀 해서","그 학교 기준에서 비교해야됨 여기랑 다르지 울학교 대학원 4.00은 평타임 글구 국내에선 석사 gpa 관심없음 ㅎ"
"i","Informative","익게2","2023339","13054389","0","석사 학점 4.05/4.3이면 어때?","괜찮은거 맞냐
하.. 실수를 좀 해서","석사학점은 다 저래"
"i","Informative","익게2","2023337","13054209","0","서강대생들은 참 연대 의식 많이 한단말이야","신촌에서 기죽어지내면서
연대생들의 서강대 인식 이런거 엄청 신경쓰는듯","아니 거기에 애인 있는데도 ㅈ도관심없는데"
"i","Informative","익게2","2023337","13054263","1","서강대생들은 참 연대 의식 많이 한단말이야","신촌에서 기죽어지내면서
연대생들의 서강대 인식 이런거 엄청 신경쓰는듯","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"i","Informative","익게2","2023337","13054227","0","서강대생들은 참 연대 의식 많이 한단말이야","신촌에서 기죽어지내면서
연대생들의 서강대 인식 이런거 엄청 신경쓰는듯","연대합시다"
"i","Informative","익게2","2023337","13054237","0","서강대생들은 참 연대 의식 많이 한단말이야","신촌에서 기죽어지내면서
연대생들의 서강대 인식 이런거 엄청 신경쓰는듯","의식 많이 하는듯 (뭘 의식하는지는 못 말함)"
